response_time	button_press	stim_file
781	1	MEG/f021.bmp
1192	3	MEG/f124.bmp
1304	1	MEG/u086.bmp
764	1	MEG/f105.bmp
807	3	MEG/f082.bmp
1376	3	MEG/f143.bmp
746	1	MEG/u144.bmp
733	1	MEG/u049.bmp
626	3	MEG/f074.bmp
659	3	MEG/f057.bmp
914	1	MEG/u093.bmp
711	1	MEG/u051.bmp
772	3	MEG/f125.bmp
839	3	MEG/f144.bmp
854	1	MEG/u073.bmp
668	3	MEG/f072.bmp
795	1	MEG/f019.bmp
549	1	MEG/u129.bmp
801	1	MEG/u098.bmp
1739	2	MEG/f099.bmp
676	1	MEG/f103.bmp
2707	3	MEG/u109.bmp
908	3	MEG/f114.bmp
585	1	MEG/u135.bmp
